genome	gtdb_species	gtdb_genus	study_id	ecosystem_compartment	is_mag	n_phaC_matrix	n_targets_corrected	pct_triad_complete	pct_full_length	median_protein_length_aa	n_distinct_cluster07	n_clusters_known_of	pct_distinct_clusters	n_scaffolds_known	n_targets_scaffold_known_of	checkm_completeness	checkm_contamination	legitimacy_call
TARA_SAMEA2621897_MAG_00000036	Methylobacterium fujisawaense	Methylobacterium	TOPC	Seawater	True	3	3	1.000	0.667	614	3	3	1.000	3	3	88.58	0.94	likely_legit
TARA_SAMEA2621920_MAG_00000084	Cycloclasticus sp002700385	Cycloclasticus	TOPC	Seawater	True	3	3	1.000	0.667	575	3	3	1.000	0	0	68.37	1.51	likely_legit
TARA_SAMEA2622012_MAG_00000007	HT1-32 sp009649675	HT1-32	TOPC	Seawater	True	3	3	1.000	0.667	588	3	3	1.000	3	3	98.01	0.5	likely_legit
TARA_SAMEA2622012_MAG_00000020	Unknown Terasakiella	Terasakiella	TOPC	Seawater	True	3	3	1.000	0.667	579	3	3	1.000	3	3	100.0	0.0	likely_legit
TARA_SAMEA2622012_MAG_00000026	Alteromonas sp950073835	Alteromonas	TOPC	Seawater	True	3	3	1.000	0.667	579	3	3	1.000	0	0	98.59	1.41	likely_legit
TARA_SAMEA2622119_MAG_00000009	UBA1479 sp913030825	UBA1479	TOPC	Seawater	True	3	3	1.000	0.667	611	3	3	1.000	3	3	97.51	0.25	likely_legit
TARA_SAMEA2622197_MAG_00000028	Venatoribacter sp002314145	Venatoribacter	TOPC	Seawater	True	3	3	1.000	0.667	609	3	3	1.000	3	3	98.27	0.73	likely_legit
TARA_SAMEA2622206_MAG_00000015	Venatoribacter sp002314145	Venatoribacter	TOPC	Seawater	True	3	3	1.000	0.667	609	3	3	1.000	0	0	99.13	0.73	likely_legit
TARA_SAMEA2622212_MAG_00000003	Parvibaculum sp002684405	Parvibaculum	TOPC	Seawater	True	3	3	1.000	0.333	476	3	3	1.000	2	2	98.48	0.0	likely_legit
TARA_SAMEA2622212_MAG_00000022	Marinobacter_A sp002717955	Marinobacter_A	TOPC	Seawater	True	3	3	0.000	0.000	126	3	3	1.000	2	3	82.18	1.15	likely_artifact
TARA_SAMEA2622232_MAG_00000001	Alteromonas sp950073835	Alteromonas	TOPC	Seawater	True	3	3	1.000	0.667	579	3	3	1.000	0	0	99.5	0.74	likely_legit
TARA_SAMEA2622305_MAG_00000007	Alteromonas sp950073835	Alteromonas	TOPC	Seawater	True	3	3	1.000	0.667	579	3	3	1.000	0	0	76.83	1.24	likely_legit
TARA_SAMEA2622325_MAG_00000011	Hyphomonas sp002700305	Hyphomonas	TOPC	Seawater	True	3	3	1.000	1.000	563	3	3	1.000	1	1	91.35	2.16	likely_legit
TARA_SAMEA2622343_MAG_00000016	Roseovarius sp002720475	Roseovarius	TOPC	Seawater	True	3	3	0.333	0.667	601	3	3	1.000	1	1	52.49	0.6	uncertain
TARA_SAMEA2622345_MAG_00000029	Hyphomonas adhaerens	Hyphomonas	TOPC	Seawater	True	3	3	1.000	1.000	586	3	3	1.000	0	0	61.83	2.59	likely_legit
TARA_SAMEA2622376_MAG_00000103	Venatoribacter sp002314145	Venatoribacter	TOPC	Seawater	True	3	3	1.000	0.667	609	3	3	1.000	0	0	98.7	0.73	likely_legit
TARA_SAMEA2622389_MAG_00000018	Venatoribacter sp002314145	Venatoribacter	TOPC	Seawater	True	3	3	1.000	0.667	609	3	3	1.000	0	0	98.7	0.73	likely_legit
TARA_SAMEA2622391_MAG_00000007	Salinisphaera sp002433465	Salinisphaera	TOPC	Seawater	True	3	3	0.667	0.333	381	3	3	1.000	3	3	95.77	0.0	likely_legit
TARA_SAMEA2622402_MAG_00000082	Hyphomonas adhaerens	Hyphomonas	TOPC	Seawater	True	3	3	0.667	0.333	459	3	3	1.000	2	2	60.02	1.06	likely_legit
TARA_SAMEA2622461_MAG_00000016	Venatoribacter sp002314145	Venatoribacter	TOPC	Seawater	True	3	3	1.000	0.667	609	3	3	1.000	0	0	95.51	2.02	likely_legit
TARA_SAMEA2622489_MAG_00000025	Salinisphaera sp002433465	Salinisphaera	TOPC	Seawater	True	3	3	0.667	0.333	382	3	3	1.000	1	1	92.96	1.41	likely_legit
TARA_SAMEA2622517_MAG_00000002	Porticoccus hydrocarbonoclasticus	Porticoccus	TOPC	Seawater	True	3	3	0.667	0.667	595	2	3	0.667	2	2	93.3	2.9	likely_legit
TARA_SAMEA2622536_MAG_00000005	Salinisphaera sp002433465	Salinisphaera	TOPC	Seawater	True	3	3	0.667	0.333	382	3	3	1.000	0	0	91.55	1.41	likely_legit
TARA_SAMEA2622561_MAG_00000013	Salinisphaera sp002433465	Salinisphaera	TOPC	Seawater	True	3	3	0.667	0.333	382	3	3	1.000	0	0	98.59	2.82	likely_legit
TARA_SAMEA2622584_MAG_00000052	Pacificitalea manganoxidans	Pacificitalea	TOPC	Seawater	True	3	3	1.000	0.667	585	3	3	1.000	0	0	100.0	0.0	likely_legit
TARA_SAMEA2622614_MAG_00000041	Stappia sp002722295	Stappia	TOPC	Seawater	True	3	3	0.667	0.333	456	3	3	1.000	2	2	78.87	0.0	likely_legit
TARA_SAMEA2622619_MAG_00000060	Unknown JAVJON01	JAVJON01	TOPC	Seawater	True	3	3	1.000	0.667	652	3	3	1.000	0	0	98.51	1.63	likely_legit
TARA_SAMEA2622678_MAG_00000031	Alteromonas aggregata	Alteromonas	TOPC	Seawater	True	3	3	1.000	0.667	578	3	3	1.000	0	0	95.31	1.46	likely_legit
TARA_SAMEA2622690_MAG_00000106	Onishia taeanensis_B	Onishia	TOPC	Seawater	True	3	3	0.667	1.000	610	3	3	1.000	3	3	98.76	0.54	likely_legit
TARA_SAMEA2622696_MAG_00000042	Salinisphaera sp002433465	Salinisphaera	TOPC	Seawater	True	3	3	0.667	0.333	382	3	3	1.000	1	1	97.18	1.41	likely_legit
TARA_SAMEA2622737_MAG_00000041	Alteromonas aggregata	Alteromonas	TOPC	Seawater	True	3	3	1.000	0.667	578	3	3	1.000	0	0	77.74	2.59	likely_legit
TARA_SAMEA2622738_MAG_00000043	Alteromonas aggregata	Alteromonas	TOPC	Seawater	True	3	3	1.000	0.667	578	3	3	1.000	0	0	97.72	1.12	likely_legit
TARA_SAMEA2622744_MAG_00000002	Alteromonas aggregata	Alteromonas	TOPC	Seawater	True	3	3	1.000	0.667	578	3	3	1.000	0	0	97.75	1.99	likely_legit
TARA_SAMEA2622759_MAG_00000246	Thalassospira sp002709775	Thalassospira	TOPC	Seawater	True	3	3	0.667	0.333	381	3	3	1.000	3	3	98.84	1.49	likely_legit
TARA_SAMEA2622765_MAG_00000013	Stappia sp002722295	Stappia	TOPC	Seawater	True	3	3	0.667	1.000	636	3	3	1.000	0	0	97.78	0.95	likely_legit
TARA_SAMEA2622765_MAG_00000136	Unknown UBA6544	UBA6544	TOPC	Seawater	True	3	3	0.333	0.000	270	3	3	1.000	3	3	54.43	1.52	uncertain
TARA_SAMEA2622766_MAG_00000112	Thalassospira sp002709775	Thalassospira	TOPC	Seawater	True	3	3	0.667	0.333	381	3	3	1.000	0	0	97.18	0.0	likely_legit
TARA_SAMEA2622804_MAG_00000062	Marinibacterium sp002709405	Marinibacterium	TOPC	Seawater	True	3	3	0.667	1.000	659	3	3	1.000	3	3	98.05	2.41	likely_legit
TARA_SAMEA2622823_MAG_00000330	TMED2 sp002168225	TMED2	TOPC	Seawater	True	3	3	1.000	0.333	431	3	3	1.000	2	2	66.2	2.82	likely_legit
TARA_SAMEA2622837_MAG_00000118	TMED2 sp002168225	TMED2	TOPC	Seawater	True	3	3	1.000	0.667	609	3	3	1.000	1	1	91.78	1.89	likely_legit
TARA_SAMEA2622837_MAG_00000189	UBA3002 sp002346425	UBA3002	TOPC	Seawater	True	3	3	0.667	0.333	456	3	3	1.000	3	3	95.6	0.0	likely_legit
TARA_SAMEA2622846_MAG_00000046	Qipengyuania aurea	Qipengyuania	TOPC	Seawater	True	3	3	1.000	0.667	563	3	3	1.000	0	0	95.78	1.33	likely_legit
TARA_SAMEA2622893_MAG_00000030	Unknown Yoonia	Yoonia	TOPC	Seawater	True	3	3	0.667	0.000	424	3	3	1.000	3	3	52.11	0.0	likely_legit
TARA_SAMEA2622997_MAG_00000035	Roseibium algicola	Roseibium	TOPC	Seawater	True	3	3	0.667	1.000	602	3	3	1.000	3	3	98.59	0.0	likely_legit
TARA_SAMEA2622997_MAG_00000047	Qipengyuania aurea	Qipengyuania	TOPC	Seawater	True	3	3	1.000	0.667	563	3	3	1.000	0	0	99.54	0.74	likely_legit
TARA_SAMEA2623037_MAG_00000015	Unknown Aquabacterium	Aquabacterium	TOPC	Seawater	True	3	3	1.000	1.000	600	3	3	1.000	1	1	97.96	0.05	likely_legit
TARA_SAMEA2623037_MAG_00000037	Tistrella mobilis	Tistrella	TOPC	Seawater	True	3	3	1.000	0.333	422	3	3	1.000	2	2	95.65	2.42	likely_legit
TARA_SAMEA2623054_MAG_00000003	Cupriavidus campinensis	Cupriavidus	TOPC	Seawater	True	3	3	0.667	1.000	629	3	3	1.000	1	1	96.51	0.82	likely_legit
TARA_SAMEA2623054_MAG_00000084	Marinibacterium sp002709405	Marinibacterium	TOPC	Seawater	True	3	3	0.667	0.667	607	3	3	1.000	1	1	88.44	2.94	likely_legit
TARA_SAMEA2623054_MAG_00000089	Unknown Aquabacterium	Aquabacterium	TOPC	Seawater	True	3	3	1.000	1.000	600	3	3	1.000	0	0	97.02	0.0	likely_legit
TARA_SAMEA2623054_MAG_00000090	Tistrella mobilis	Tistrella	TOPC	Seawater	True	3	3	1.000	0.667	601	3	3	1.000	0	0	98.51	1.66	likely_legit
TARA_SAMEA2623108_MAG_00000033	Unknown Salinisphaera	Salinisphaera	TOPC	Seawater	True	3	3	0.667	0.333	382	3	3	1.000	3	3	78.87	8.45	likely_legit
TARA_SAMEA2623108_MAG_00000042	Unknown Allosediminivita	Allosediminivita	TOPC	Seawater	True	3	3	0.333	0.333	421	3	3	1.000	2	2	73.58	3.51	uncertain
TARA_SAMEA2623108_MAG_00000073	Marinibacterium sp002709405	Marinibacterium	TOPC	Seawater	True	3	3	0.667	1.000	659	3	3	1.000	0	0	93.03	1.42	likely_legit
TARA_SAMEA2623264_MAG_00000025	Variovorax sp900115375	Variovorax	TOPC	Seawater	True	3	3	1.000	0.667	555	3	3	1.000	2	2	71.13	1.08	likely_legit
TARA_SAMEA2623264_MAG_00000058	GCA-2700365 sp002700365	GCA-2700365	TOPC	Seawater	True	3	3	1.000	0.667	605	3	3	1.000	3	3	95.11	0.45	likely_legit
TARA_SAMEA2623266_MAG_00000042	Variovorax sp900115375	Variovorax	TOPC	Seawater	True	3	3	1.000	0.667	555	3	3	1.000	1	1	90.14	4.23	likely_legit
TARA_SAMEA2623282_MAG_00000037	Qipengyuania aurea	Qipengyuania	TOPC	Seawater	True	3	3	0.667	0.667	563	3	3	1.000	3	3	76.43	2.43	likely_legit
TARA_SAMEA2623284_MAG_00000015	Variovorax sp900115375	Variovorax	TOPC	Seawater	True	3	3	1.000	0.667	555	3	3	1.000	0	0	98.79	0.75	likely_legit
TARA_SAMEA2623284_MAG_00000040	Methylobacterium fujisawaense	Methylobacterium	TOPC	Seawater	True	3	3	1.000	0.667	614	3	3	1.000	0	0	100.0	0.0	likely_legit
TARA_SAMEA2623321_MAG_00000133	Methylobacterium fujisawaense	Methylobacterium	TOPC	Seawater	True	3	3	1.000	0.667	614	3	3	1.000	1	1	97.96	0.71	likely_legit
TARA_SAMEA2623327_MAG_00000029	Thalassospira lucentensis	Thalassospira	TOPC	Seawater	True	3	3	0.667	0.000	375	2	3	0.667	2	3	92.96	1.41	likely_legit
TARA_SAMEA2623357_MAG_00000002	Salinisphaera sp002729955	Salinisphaera	TOPC	Seawater	True	3	3	0.667	0.333	381	3	3	1.000	3	3	98.59	0.0	likely_legit
TARA_SAMEA2623359_MAG_00000023	Salinisphaera sp002729955	Salinisphaera	TOPC	Seawater	True	3	3	0.667	0.333	382	3	3	1.000	1	1	94.37	0.0	likely_legit
TARA_SAMEA2623377_MAG_00000005	Salinisphaera sp002729955	Salinisphaera	TOPC	Seawater	True	3	3	0.667	0.333	382	3	3	1.000	0	0	97.42	2.82	likely_legit
TARA_SAMEA2623379_MAG_00000026	Marinobacterium_D litorale	Marinobacterium_D	TOPC	Seawater	True	3	3	1.000	0.667	578	3	3	1.000	1	1	99.14	0.57	likely_legit
TARA_SAMEA2623390_MAG_00000007	Unknown GCA-2731375	GCA-2731375	TOPC	Seawater	True	3	3	0.667	0.333	411	3	3	1.000	2	2	91.58	0.71	likely_legit
TARA_SAMEA2623390_MAG_00000008	Unknown Albimonas	Albimonas	TOPC	Seawater	True	3	3	1.000	0.667	605	3	3	1.000	3	3	96.0	0.73	likely_legit
TARA_SAMEA2623390_MAG_00000085	UBA12578 sp002729195	UBA12578	TOPC	Seawater	True	3	3	1.000	0.667	574	3	3	1.000	0	0	95.77	0.0	likely_legit
TARA_SAMEA2623397_MAG_00000042	Marinobacterium_D litorale	Marinobacterium_D	TOPC	Seawater	True	3	3	1.000	0.667	578	3	3	1.000	0	0	100.0	0.0	likely_legit
TARA_SAMEA2623397_MAG_00000090	Methylobacterium fujisawaense	Methylobacterium	TOPC	Seawater	True	3	3	1.000	0.667	614	3	3	1.000	0	0	100.0	0.0	likely_legit
TARA_SAMEA2623397_MAG_00000147	UBA12578 sp002729195	UBA12578	TOPC	Seawater	True	3	3	0.667	0.333	352	3	3	1.000	1	1	97.18	2.82	likely_legit
TARA_SAMEA2623403_MAG_00000003	Hyphomonas sp000682775	Hyphomonas	TOPC	Seawater	True	3	3	0.667	0.667	515	3	3	1.000	3	3	67.45	1.46	likely_legit
TARA_SAMEA2623446_MAG_00000005	Salinisphaera sp017744135	Salinisphaera	TOPC	Seawater	True	3	3	0.667	0.333	383	3	3	1.000	3	3	83.1	2.82	likely_legit
TARA_SAMEA2623477_MAG_00000028	Hyphomonas sp002700305	Hyphomonas	TOPC	Seawater	True	3	3	1.000	0.667	600	3	3	1.000	1	1	96.11	3.0	likely_legit
TARA_SAMEA2623479_MAG_00000013	L1I39 sp028863665	L1I39	TOPC	Seawater	True	3	3	0.667	1.000	602	3	3	1.000	2	3	98.63	0.0	likely_legit
TARA_SAMEA2623479_MAG_00000037	Unknown Sphingomonas	Sphingomonas	TOPC	Seawater	True	3	3	1.000	0.667	584	3	3	1.000	2	2	98.59	2.82	likely_legit
TARA_SAMEA2623513_MAG_00000048	Salinisphaera sp017744135	Salinisphaera	TOPC	Seawater	True	3	3	0.667	0.333	383	3	3	1.000	0	0	92.58	3.32	likely_legit
TARA_SAMEA2623513_MAG_00000088	Unknown Alteromonas	Alteromonas	TOPC	Seawater	True	3	3	1.000	0.333	406	3	3	1.000	3	3	50.5	3.45	likely_legit
TARA_SAMEA2623523_MAG_00000050	Pseudooceanicola alkaliphilus_A	Pseudooceanicola	TOPC	Seawater	True	3	3	1.000	0.667	600	3	3	1.000	2	3	95.63	2.33	likely_legit
TARA_SAMEA2623523_MAG_00000062	Unknown Pseudooceanicola	Pseudooceanicola	TOPC	Seawater	True	3	3	0.667	0.667	560	3	3	1.000	2	2	97.06	2.04	likely_legit
TARA_SAMEA2623523_MAG_00000070	Unknown Allosediminivita	Allosediminivita	TOPC	Seawater	True	3	3	0.667	0.667	596	3	3	1.000	2	2	91.27	2.19	likely_legit
TARA_SAMEA2623523_MAG_00000086	Methylobacterium fujisawaense	Methylobacterium	TOPC	Seawater	True	3	3	1.000	0.667	614	3	3	1.000	1	1	100.0	0.0	likely_legit
TARA_SAMEA2623523_MAG_00000092	Unknown Aquabacterium	Aquabacterium	TOPC	Seawater	True	3	3	1.000	1.000	600	3	3	1.000	0	0	98.5	0.38	likely_legit
TARA_SAMEA2623523_MAG_00000113	Unknown Pseudodonghicola	Pseudodonghicola	TOPC	Seawater	True	3	3	0.667	0.333	431	3	3	1.000	3	3	89.78	3.83	likely_legit
TARA_SAMEA2623562_MAG_00000025	Modicisalibacter zincidurans	Modicisalibacter	TOPC	Seawater	True	3	3	1.000	1.000	640	3	3	1.000	0	0	98.59	0.0	likely_legit
TARA_SAMEA2623564_MAG_00000048	Modicisalibacter zincidurans	Modicisalibacter	TOPC	Seawater	True	3	3	1.000	1.000	640	3	3	1.000	0	0	98.59	0.0	likely_legit
TARA_SAMEA2623601_MAG_00000036	Unknown Oricola	Oricola	TOPC	Seawater	True	3	3	0.667	1.000	596	3	3	1.000	3	3	92.99	2.8	likely_legit
TARA_SAMEA2623601_MAG_00000051	Luteithermobacter gelatinilyticus	Luteithermobacter	TOPC	Seawater	True	3	3	1.000	0.000	429	3	3	1.000	1	1	90.14	1.41	likely_legit
TARA_SAMEA2623601_MAG_00000106	Unknown Roseibium	Roseibium	TOPC	Seawater	True	3	3	0.333	0.333	461	3	3	1.000	3	3	74.56	0.74	uncertain
TARA_SAMEA2623621_MAG_00000016	Salipiger thiooxidans	Salipiger	TOPC	Seawater	True	3	3	1.000	0.667	586	3	3	1.000	2	3	96.97	2.26	likely_legit
TARA_SAMEA2623667_MAG_00000020	Salipiger thiooxidans	Salipiger	TOPC	Seawater	True	3	3	1.000	0.667	586	3	3	1.000	1	1	86.39	2.99	likely_legit
TARA_SAMEA2623667_MAG_00000043	Unknown Allosediminivita	Allosediminivita	TOPC	Seawater	True	3	3	0.333	0.333	421	3	3	1.000	1	1	100.0	1.41	uncertain
TARA_SAMEA2623673_MAG_00000127	Cycloclasticus sp002700385	Cycloclasticus	TOPC	Seawater	True	3	3	0.667	0.333	408	3	3	1.000	1	1	94.82	1.84	likely_legit
TARA_SAMEA2623703_MAG_00000016	Salipiger thiooxidans	Salipiger	TOPC	Seawater	True	3	3	1.000	0.667	586	3	3	1.000	0	0	96.83	2.24	likely_legit
TARA_SAMEA2623741_MAG_00000050	Hyphococcus sp002704915	Hyphococcus	TOPC	Seawater	True	3	3	1.000	1.000	627	3	3	1.000	2	3	100.0	0.0	likely_legit
TARA_SAMEA2623741_MAG_00000080	Unknown Roseibium	Roseibium	TOPC	Seawater	True	3	3	0.667	1.000	616	3	3	1.000	2	2	71.15	1.21	likely_legit
TARA_SAMEA2623763_MAG_00000063	Salipiger thiooxidans	Salipiger	TOPC	Seawater	True	3	3	1.000	0.667	586	3	3	1.000	0	0	98.14	2.69	likely_legit
TARA_SAMEA2623799_MAG_00000005	Salipiger thiooxidans	Salipiger	TOPC	Seawater	True	3	3	1.000	0.667	586	3	3	1.000	0	0	97.99	1.33	likely_legit
TARA_SAMEA2623837_MAG_00000065	Unknown Oricola	Oricola	TOPC	Seawater	True	3	3	0.667	1.000	596	3	3	1.000	0	0	97.15	4.37	likely_legit
TARA_SAMEA2623861_MAG_00000014	Unknown Aquabacterium	Aquabacterium	TOPC	Seawater	True	3	3	1.000	1.000	600	3	3	1.000	0	0	99.79	0.47	likely_legit
TARA_SAMEA2623907_MAG_00000080	UBA3002 sp002346425	UBA3002	TOPC	Seawater	True	3	3	1.000	0.333	456	3	3	1.000	1	1	92.96	0.0	likely_legit
TARA_SAMEA2656959_MAG_00000009	Unknown Terasakiella	Terasakiella	TOPC	Seawater	True	3	3	1.000	0.667	579	3	3	1.000	0	0	100.0	0.0	likely_legit
TARA_SAMEA2730749_MAG_00000004	JASMHC01 sp030750975	JASMHC01	TOPC	Seawater	True	3	3	0.667	0.667	596	3	3	1.000	2	3	87.86	0.91	likely_legit
TARA_SAMEA2730749_MAG_00000053	Unknown Oceanospirillum	Oceanospirillum	TOPC	Seawater	True	3	3	0.667	0.333	431	3	3	1.000	2	3	98.59	0.0	likely_legit
TARA_SAMEA2730749_MAG_00000069	Unknown GCA-2746425	GCA-2746425	TOPC	Seawater	True	3	3	0.667	1.000	601	3	3	1.000	3	3	100.0	0.0	likely_legit
TARA_SAMEA2730749_MAG_00000082	Unknown JAHQVK01	JAHQVK01	TOPC	Seawater	True	3	3	0.667	0.333	359	3	3	1.000	3	3	98.59	1.41	likely_legit
TARA_SAMEA2730749_MAG_00000104	Unknown Vreelandella	Vreelandella	TOPC	Seawater	True	3	3	0.667	0.333	437	3	3	1.000	3	3	56.34	4.23	likely_legit
TARA_SAMEA2730749_MAG_00000122	Unknown Phaeobacter_A	Phaeobacter_A	TOPC	Seawater	True	3	3	0.667	0.667	602	3	3	1.000	2	3	97.7	0.48	likely_legit
TARA_SAMEA2730900_MAG_00000009	Rickettsia felis	Rickettsia	TOPC	Seawater	True	3	3	1.000	0.333	426	3	3	1.000	3	3	99.05	0.17	likely_legit
TARA_SAMEA2730908_MAG_00000028	Halomonas litopenaei	Halomonas	TOPC	Seawater	True	3	3	1.000	1.000	598	3	3	1.000	2	2	97.18	0.0	likely_legit
TARA_SAMEA2730908_MAG_00000053	Qipengyuania sp950071875	Qipengyuania	TOPC	Seawater	True	3	3	1.000	0.667	563	3	3	1.000	1	1	78.94	6.41	likely_legit
TARA_SAMEA4396489_MAG_00000036	Unknown Hoeflea	Hoeflea	TOPC	Seawater	True	3	3	0.667	0.667	600	3	3	1.000	3	3	98.84	0.58	likely_legit
TARA_SAMEA4396489_MAG_00000073	Oceanibaculum nanhaiense	Oceanibaculum	TOPC	Seawater	True	3	3	1.000	0.667	602	3	3	1.000	0	0	90.94	1.09	likely_legit
TARA_SAMEA4396515_MAG_00000008	Hyphomonas sp963973995	Hyphomonas	TOPC	Seawater	True	3	3	0.000	0.000	197	2	3	0.667	2	3	64.0	0.65	likely_artifact
TARA_SAMEA4396515_MAG_00000009	Unknown Nisaea	Nisaea	TOPC	Seawater	True	3	3	0.667	0.333	437	3	3	1.000	3	3	95.51	0.43	likely_legit
TARA_SAMEA4396515_MAG_00000058	Thalassospira sp963976115	Thalassospira	TOPC	Seawater	True	3	3	1.000	0.667	600	3	3	1.000	3	3	95.78	0.0	likely_legit
TARA_SAMEA4396515_MAG_00000077	Nisaea sp963974195	Nisaea	TOPC	Seawater	True	3	3	1.000	0.667	600	3	3	1.000	1	1	97.29	1.01	likely_legit
TARA_SAMEA4396515_MAG_00000088	Jannaschia helgolandensis	Jannaschia	TOPC	Seawater	True	3	3	0.667	1.000	603	3	3	1.000	3	3	94.9	1.15	likely_legit
TARA_SAMEA4396941_MAG_00000021	Unknown Hyphomonas	Hyphomonas	TOPC	Seawater	True	3	3	1.000	1.000	610	3	3	1.000	3	3	88.31	1.08	likely_legit
TARA_SAMEA4396941_MAG_00000022	CAXBMB01 sp963976695	CAXBMB01	TOPC	Seawater	True	3	3	1.000	0.000	463	3	3	1.000	3	3	64.83	0.22	likely_legit
TARA_SAMEA4396941_MAG_00000026	Abyssibius alkaniclasticus	Abyssibius	TOPC	Seawater	True	3	3	0.667	0.667	594	3	3	1.000	3	3	96.0	0.43	likely_legit
TARA_SAMEA4396941_MAG_00000030	Jannaschia helgolandensis	Jannaschia	TOPC	Seawater	True	3	3	0.667	1.000	603	3	3	1.000	3	3	98.59	0.0	likely_legit
TARA_SAMEA4396941_MAG_00000067	UBA7359 sp963976795	UBA7359	TOPC	Seawater	True	3	3	0.667	0.667	587	3	3	1.000	3	3	100.0	2.82	likely_legit
TARA_SAMEA4396941_MAG_00000089	Maricaulis sp963976135	Maricaulis	TOPC	Seawater	True	3	3	1.000	1.000	618	3	3	1.000	3	3	75.0	0.0	likely_legit
TARA_SAMEA4396941_MAG_00000093	UBA830 sp963974055	UBA830	TOPC	Seawater	True	3	3	0.667	0.333	409	3	3	1.000	3	3	91.77	1.24	likely_legit
TARA_SAMEA4396941_MAG_00000109	Unknown Pseudorhodobacter	Pseudorhodobacter	TOPC	Seawater	True	3	3	1.000	1.000	612	3	3	1.000	3	3	89.99	1.01	likely_legit
TARA_SAMEA4396941_MAG_00000130	Unknown JBEPTK01	JBEPTK01	TOPC	Seawater	True	3	3	0.667	0.333	415	3	3	1.000	3	3	77.45	0.5	likely_legit
TARA_SAMEA4396941_MAG_00000135	Sulfitobacter sp011050655	Sulfitobacter	TOPC	Seawater	True	3	3	0.667	0.333	484	3	3	1.000	1	1	78.22	5.12	likely_legit
TARA_SAMEA4396941_MAG_00000143	GCA-2746425 sp963974065	GCA-2746425	TOPC	Seawater	True	3	3	0.667	1.000	608	3	3	1.000	3	3	100.0	0.0	likely_legit
TARA_SAMEA4396941_MAG_00000161	Cycloclasticus pugetii	Cycloclasticus	TOPC	Seawater	True	3	3	0.333	0.667	515	3	3	1.000	2	2	71.95	0.09	uncertain
TARA_SAMEA4396988_MAG_00000049	Hyphomonas sp963973995	Hyphomonas	TOPC	Seawater	True	3	3	1.000	1.000	610	3	3	1.000	2	3	88.73	0.0	likely_legit
TARA_SAMEA4396988_MAG_00000054	Neptuniibacter pectenicola	Neptuniibacter	TOPC	Seawater	True	3	3	1.000	0.667	586	3	3	1.000	3	3	77.59	0.0	likely_legit
TARA_SAMEA4396988_MAG_00000072	Oceanibaculum nanhaiense	Oceanibaculum	TOPC	Seawater	True	3	3	0.667	0.333	417	3	3	1.000	2	2	79.61	0.87	likely_legit
TARA_SAMEA4396988_MAG_00000096	Nisaea sp963974195	Nisaea	TOPC	Seawater	True	3	3	1.000	0.667	600	3	3	1.000	0	0	100.0	1.73	likely_legit
TARA_SAMEA4396988_MAG_00000109	Thalassospira sp963976115	Thalassospira	TOPC	Seawater	True	3	3	1.000	0.667	600	3	3	1.000	3	3	94.8	0.0	likely_legit
TARA_SAMEA4397004_MAG_00000098	Unknown Sphingobium	Sphingobium	TOPC	Seawater	True	3	3	1.000	0.333	408	3	3	1.000	3	3	97.18	0.0	likely_legit
TARA_SAMEA4397004_MAG_00000114	Aquabacterium commune	Aquabacterium	TOPC	Seawater	True	3	3	1.000	0.667	597	3	3	1.000	3	3	93.65	1.4	likely_legit
TARA_SAMEA4397023_MAG_00000019	Unknown Yoonia	Yoonia	TOPC	Seawater	True	3	3	1.000	1.000	585	3	3	1.000	1	1	96.36	0.41	likely_legit
TARA_SAMEA4397023_MAG_00000025	Thalassospira sp963976115	Thalassospira	TOPC	Seawater	True	3	3	1.000	0.667	600	3	3	1.000	0	0	100.0	0.0	likely_legit
TARA_SAMEA4397023_MAG_00000085	Sulfitobacter sp011050655	Sulfitobacter	TOPC	Seawater	True	3	3	0.667	0.333	484	3	3	1.000	1	1	81.4	1.29	likely_legit
TARA_SAMEA4397023_MAG_00000110	Sulfitobacter sp013139555	Sulfitobacter	TOPC	Seawater	True	3	3	1.000	0.667	602	3	3	1.000	0	0	98.72	6.08	likely_legit
TARA_SAMEA4397023_MAG_00000111	UBA830 sp963974055	UBA830	TOPC	Seawater	True	3	3	0.667	0.333	409	3	3	1.000	2	2	91.55	0.0	likely_legit
TARA_SAMEA4397051_MAG_00000003	Jannaschia helgolandensis	Jannaschia	TOPC	Seawater	True	3	3	0.667	1.000	603	3	3	1.000	0	0	100.0	0.0	likely_legit
TARA_SAMEA4397051_MAG_00000025	Hyphomonas sp963973995	Hyphomonas	TOPC	Seawater	True	3	3	1.000	1.000	610	3	3	1.000	0	0	64.83	0.0	likely_legit
TARA_SAMEA4397051_MAG_00000050	Thalassospira sp963976115	Thalassospira	TOPC	Seawater	True	3	3	1.000	0.667	600	3	3	1.000	2	2	100.0	0.0	likely_legit
TARA_SAMEA4397118_MAG_00000009	Vreelandella sp000235725	Vreelandella	TOPC	Seawater	True	3	3	1.000	1.000	636	3	3	1.000	1	1	85.92	2.3	likely_legit
TARA_SAMEA4397118_MAG_00000015	Hyphomonas sp963973995	Hyphomonas	TOPC	Seawater	True	3	3	1.000	1.000	610	3	3	1.000	0	0	95.53	0.67	likely_legit
TARA_SAMEA4397118_MAG_00000046	Maricaulis sp963976135	Maricaulis	TOPC	Seawater	True	3	3	1.000	1.000	618	3	3	1.000	2	2	88.73	0.0	likely_legit
